source_path,status,engine_mode,model,backend,source_sha256,transcript_path,transcript_sha256,reason,error
originals/National-Archives-UAP-Bulk/video/68175/342-usaf-29673.mp4,complete,whisper,large-v3,mlx,,342-usaf-29673.tsv,1efc6fc3cc01213f7f2c92742d6f81e5d409b03995d50ea9df706fa2f0ffe4ee,,
originals/National-Archives-UAP-Bulk/video/68405/342-usaf-31135.mp4,complete,whisper,large-v3,mlx,,342-usaf-31135.tsv,a7ffabd8f1dcc9c83bf2b35068ecc7392277d8b52b9e4603ad37d6a8d955ee06,,
originals/National-Archives-UAP-Bulk/video/70511/342-usaf-42990.mp4,complete,whisper,large-v3,mlx,,342-usaf-42990.tsv,51b59869f32454a549c983ce288ef696b8fb5ecd466af83cc784a88e15d42111,,
originals/National-Archives-UAP-Bulk/video/72035/342-usaf-49377-r1.mp4,complete,whisper,large-v3,mlx,,342-usaf-49377-r1.tsv,6196d97f767193e04dada6ce9ec452ed48b3105642d1abafe22b28f12ad3f5b6,,
originals/National-Archives-UAP-Bulk/video/72035/342-usaf-49377-r2.mp4,complete,whisper,large-v3,mlx,,342-usaf-49377-r2.tsv,53b7f044fdac8a3bbb995f48166ab531c5155b9a5db9e615280d7f734a2d6571,,
originals/National-Archives-UAP-Bulk/video/77179268/517-bbg-50046.mp4,complete,whisper,large-v3,mlx,,517-bbg-50046.tsv,52bff3ca00d857dfd29a00d89bde1264224d558cbc3b6dae76beada37b1b0cb9,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688723.mp4,complete,whisper,large-v3,mlx,,dod-111688723.tsv,75b4dfd2d7e3561cb023592875613b74f6066d3c70e8c65dc79e18837b407301,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688762.mp4,complete,whisper,large-v3,mlx,,dod-111688762.tsv,2d5f9817ff2131f0a445a614c8998d50d51a5901c23c14b39095183079335132,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688775.mp4,complete,whisper,large-v3,mlx,,dod-111688775.tsv,f08d5c57363b94bfb14673333682a08d5185639c3f48dc5e7ce92cffb9388646,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688809.mp4,complete,whisper,large-v3,mlx,,dod-111688809.tsv,df3917b517f387d8633edd6a74cc2c94983fbbf1eb8b86970959b8395909544a,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688816.mp4,complete,whisper,large-v3,mlx,,dod-111688816.tsv,11d6078d227d363a2b69f9dc5d10914e897ef20e1e733a1d099cb6e523c4faae,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688825.mp4,complete,whisper,large-v3,mlx,,dod-111688825.tsv,f12f24ff3961867ce32584edbfbedf4b6ad8b9cd5ecc6d6dd74f7d5efd31eccb,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688954.mp4,complete,whisper,large-v3,mlx,,dod-111688954.tsv,1c5b3e18387aa0994b83faef96a17f1ccae0868ac3ecd6a34d9aaa897de8e55d,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688964.mp4,complete,whisper,large-v3,mlx,,dod-111688964.tsv,44aea77341e02118b92401819627943c3d38a50f6141d945d135fba926bb0a38,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688970.mp4,complete,whisper,large-v3,mlx,,dod-111688970.tsv,8b3cc36c9ff395994778e5582eaeb693c2ea087cad254b6d096008746a920548,,
originals/War-Gov-PURSUE/release-01/videos/dod-111688997.mp4,complete,whisper,large-v3,mlx,,dod-111688997.tsv,07f3fc8a9c48dce8335669515405e1b3787afb730f55838030d19692167f48fe,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689005.mp4,complete,whisper,large-v3,mlx,,dod-111689005.tsv,2388a91bc2eaa702991ccdfc1758b8bd7a79f2f29ea9b109f4675e8a89611f7c,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689011.mp4,complete,whisper,large-v3,mlx,,dod-111689011.tsv,d88af60d330ee28fcd09a4884ccd69bfacf16c8062bc6a038a1aa467c8fa729d,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689022.mp4,complete,whisper,large-v3,mlx,,dod-111689022.tsv,44aea77341e02118b92401819627943c3d38a50f6141d945d135fba926bb0a38,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689030.mp4,complete,whisper,large-v3,mlx,,dod-111689030.tsv,687899b29bae7645fe2f9c77b3b01122e2bb569f6df650f224be4b43d7a0be83,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689044.mp4,complete,whisper,large-v3,mlx,,dod-111689044.tsv,1f9a475594f010820d10697138f55de5763f05ed6d961b14334ac630407a11af,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689051.mp4,complete,whisper,large-v3,mlx,,dod-111689051.tsv,ce394bb9e5cfc453083a5ef242354c5617a375a8734a226ee701da3632a0181f,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689057.mp4,complete,whisper,large-v3,mlx,,dod-111689057.tsv,5d0c98e2a460a507f0172e9b117dcc45ce2ec5970617d14b8c9626a171170bc5,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689082.mp4,complete,whisper,large-v3,mlx,,dod-111689082.tsv,7ea48651c345cfc45f0747df719cc064d54e237dc409fdf6af80b4e9c8dbb1ab,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689083.mp4,complete,whisper,large-v3,mlx,,dod-111689083.tsv,7b52a13e2085f631447a077552b588a3e7347dcf24125c6af9f9c3409290fcc0,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689090.mp4,complete,whisper,large-v3,mlx,,dod-111689090.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689115.mp4,complete,whisper,large-v3,mlx,,dod-111689115.tsv,45445ea8e38289fd67a37e3380d611f593dde9c9dc657f4eb9d33bc9d73ca1a7,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689123.mp4,complete,whisper,large-v3,mlx,,dod-111689123.tsv,405ef7625e6cd794c29c8aa25b68089fe0f647eca90f2bf453e9b4165671ad0c,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689133.mp4,complete,whisper,large-v3,mlx,,dod-111689133.tsv,2dc398f60c3e82ac815ed697f7c82f509eb84f0663e522da5dc7aa290974644b,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689142.mp4,complete,whisper,large-v3,mlx,,dod-111689142.tsv,db1707c17830a32f9f01c39d95be4523d9354a27cf13328d8cb43fc73e3b4013,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689167.mp4,complete,whisper,large-v3,mlx,,dod-111689167.tsv,14d3f3f67e79b6a4c1454f747dbf76bfa71b37a08484518cd5895d057ce26c15,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689168.mp4,complete,whisper,large-v3,mlx,,dod-111689168.tsv,678cb7ffc6a9fe89b13072f7df50e4525e8dafe2d1174fa2351c2836357576b0,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689232.mp4,complete,whisper,large-v3,mlx,,dod-111689232.tsv,813b2991b015baf05f1b76b181a02576efd3c86dd302ee0850958c0641b7df64,,
originals/War-Gov-PURSUE/release-01/videos/dod-111689759.mp4,complete,whisper,large-v3,mlx,,dod-111689759.tsv,ff07e2e4399d82b6f03d6cd2421d32dcec412ba5457d62b08a5c7f6110e1410e,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719709-dod-111719709.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719709-dod-111719709.tsv,5395e7300c4a527363c6d58594fc4479fd504da3f60baa5cfc52449a47e8496a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719715-dod-111719715.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719715-dod-111719715.tsv,a5d26665b15e2372230ad631e6e66527892d0be1b0dbaef9f53ce9187c4b7bf0,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719718-dod-111719718.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719718-dod-111719718.tsv,122aeb0cec9845b3dcd997da470d35840764583ad4beb20948e6f90e77030236,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719723-dod-111719723.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719723-dod-111719723.tsv,44aea77341e02118b92401819627943c3d38a50f6141d945d135fba926bb0a38,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719726-dod-111719726.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719726-dod-111719726.tsv,049a10720db1077f42948b587e277717f2ff04f1af1378908fd6c1a347d1af5a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719730-dod-111719730.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719730-dod-111719730.tsv,999c970bdcbdec0fc318f8603b336c100986e85dc81ea545401dcc5f289d1611,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719732-dod-111719732.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719732-dod-111719732.tsv,f22bff0458a8fec798aab28bd2a612c0803e607ba2b7daf7c2a7c3a13c7c0e9a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719736-dod-111719736.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719736-dod-111719736.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719739-dod-111719739.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719739-dod-111719739.tsv,59fb21b0dbbb4f7af4be026789159575d296045c6990979e06628fc777fa514a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719741-dod-111719741.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719741-dod-111719741.tsv,6cd18d6bc3c88a068d6be323e94e1e05e4e92760a13432dd13f1b34e72b39fcc,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719746-dod-111719746.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719746-dod-111719746.tsv,9e9111e8db258b20f34d274ef8f0e639a5fc338248ecb0145a7e388fe6de37f5,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719752-dod-111719752.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719752-dod-111719752.tsv,0928bb06b45dadd7dbb4a7c9483927f59a80396112265a899a346d70e6dd1b8a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719795-dod-111719795.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719795-dod-111719795.tsv,1f1ecedc7877d9ce66d03a41d63e33778c2cb07b384a695c9194436d18c011ba,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719799-dod-111719799.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719799-dod-111719799.tsv,2eae91a0a6354ead64fcc720eb22165ffb045ea4c56b660b159ad5e4fe3c1d35,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719800-dod-111719800.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719800-dod-111719800.tsv,aa1c89e9ad2db4988480062a1b381abb81f1a23194ed81b2f4c45f1fbd1f7726,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719804-dod-111719804.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719804-dod-111719804.tsv,59fb21b0dbbb4f7af4be026789159575d296045c6990979e06628fc777fa514a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719807-dod-111719807.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719807-dod-111719807.tsv,eee881bb00409d6ec15cbec2b3deb66ed8579bff393cba30cba803380090bd4e,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719809-dod-111719809.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719809-dod-111719809.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719813-dod-111719813.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719813-dod-111719813.tsv,5830c5d5639c3ecca13e37da92db1566c74d22a0c8586870f99446e2e3d96f2d,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719823-dod-111719823.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719823-dod-111719823.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719828-dod-111719828.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719828-dod-111719828.tsv,da72c681a67675066fa02d41e6d38a150e46b9421ff6533c0466330e25661672,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719833-dod-111719833.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719833-dod-111719833.tsv,dd56f902c4cad60c28630d5ccd3910fb5d2c6ee0f3c586e74b6a8dad17e3dfb9,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719835-dod-111719835.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719835-dod-111719835.tsv,59fb21b0dbbb4f7af4be026789159575d296045c6990979e06628fc777fa514a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719847-dod-111719847.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719847-dod-111719847.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719850-dod-111719850.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719850-dod-111719850.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111719852-dod-111719852.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111719852-dod-111719852.tsv,6f4b2e6732101775cc3d031f00d529d9750f18254e7773796454046ede0cbd85,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720692-dod-111720692.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720692-dod-111720692.tsv,970314d4af9f233429c1fd78d84aae8612c581202a9297b12b6389146929dd93,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720693-dod-111720693.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720693-dod-111720693.tsv,d36a48856e035f63bc8b63cfd7ebcf5e6cb9b1942620f78ed4d1c8892f34fab6,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720696-dod-111720696.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720696-dod-111720696.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720698-dod-111720698.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720698-dod-111720698.tsv,e75fcfa50d980cefad83ce2bec9a5116d3a7ef4012a3bd5e924162bafb420163,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720700-dod-111720700.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720700-dod-111720700.tsv,a1c1721d4b97730736e787d056305c07cd17020fbe32d3cf3644e50fda08321b,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720720-dod-111720720.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720720-dod-111720720.tsv,192b5791908266083c549872b4a29f968277a42508e511c2af10bd407fc2d1c9,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720731-dod-111720731.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720731-dod-111720731.tsv,f22bff0458a8fec798aab28bd2a612c0803e607ba2b7daf7c2a7c3a13c7c0e9a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720752-dod-111720752.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720752-dod-111720752.tsv,187efb4233e276b78c36becbbfbdad5b36f6a8abdd51b99a0371dfe98ad745e9,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720765-dod-111720765.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720765-dod-111720765.tsv,a2651eef6b8b7490fcea751868df58b513864323b22ca9b52ac72a3350c5d4a3,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720775-dod-111720775.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720775-dod-111720775.tsv,229dedd7f47e1bfdcee184d5c861a3268274a2d10e7b23bf71c2f29a97d3bee3,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720809-dod-111720809.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720809-dod-111720809.tsv,44aea77341e02118b92401819627943c3d38a50f6141d945d135fba926bb0a38,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720822-dod-111720822.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720822-dod-111720822.tsv,14abc13effa8fcdda080584a1096776231d1bf24ae957d41d6a542778a7001f1,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720827-dod-111720827.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720827-dod-111720827.tsv,2b412c1a13248d2ca9479f2eb8b7af8eb1881e0da4d705020286634a374e568c,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720830-dod-111720830.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720830-dod-111720830.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720843-dod-111720843.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720843-dod-111720843.tsv,8bb8aaaf224e82004782e16881ebda1316438ba7ee5676ffa6a9039de10b19ce,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720856-dod-111720856.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720856-dod-111720856.tsv,2d9a70ed2454678f2590f8ca54eab49818e18f9b1989c790c0e53ebbcdb2c87a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720857-dod-111720857.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720857-dod-111720857.tsv,b154fcff70df4c77876ae1df174f24eebde6e55f8b4f27a5bf4188454a026e23,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720858-dod-111720858.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720858-dod-111720858.tsv,55f8602baa2780be9f7896a0c205748b9b33614e01e206c337914272cf97a74a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720861-dod-111720861.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720861-dod-111720861.tsv,632000e26b564034e84c82255023ef20de79dc679199b5deb769e0cad2a1a64a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720883-dod-111720883.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720883-dod-111720883.tsv,eb998dc245e93240d02458110627ea31cf82f1b5a6b599d8cb0c7c1d58f5c1ba,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720884-dod-111720884.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720884-dod-111720884.tsv,0b94cdfe0bcafc37be90d39e2055e70fa46654a8eaf64cfc7e7e129a885909cd,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720886-dod-111720886.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720886-dod-111720886.tsv,d5270573a7da016f8f9afdd747603aa5ec2b56c017c4c4218d49a22f58706a47,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720890-dod-111720890.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720890-dod-111720890.tsv,999c970bdcbdec0fc318f8603b336c100986e85dc81ea545401dcc5f289d1611,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111720899-dod-111720899.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111720899-dod-111720899.tsv,656b5bcee64b33d7588f32b41f2bb71381a32504033fd4baa00e3adcc7ce3e6a,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721693-dod-111721693.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721693-dod-111721693.tsv,f0d7e875ca3c2ffd9a910b6bd4a07a4838e7f64e22df4b36008397a133b92235,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721698-dod-111721698.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721698-dod-111721698.tsv,e2be5884da8c2dceea3551072b4f8d30c3715d554257cd8e20a7c171c671195c,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721711-dod-111721711.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721711-dod-111721711.tsv,8a8b6118a4aa3f5fc1c710cbe736d1ab212bf0f845ec01cba0d8391deaae20c1,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721737-dod-111721737.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721737-dod-111721737.tsv,3c10a43f5f1e6877c409a2fc66d9fedafe72dd26d1d1bf6d5f5fa197a6283181,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721747-dod-111721747.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721747-dod-111721747.tsv,e4caaad997125a47c3241589263aaff5275fc9adbb83c4167a60200a711c2b17,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721755-dod-111721755.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721755-dod-111721755.tsv,5d0c98e2a460a507f0172e9b117dcc45ce2ec5970617d14b8c9626a171170bc5,,
originals/War-Gov-PURSUE/release-02/videos/video-2605-dod-111721758-dod-111721758.mp4,complete,whisper,large-v3,mlx,,video-2605-dod-111721758-dod-111721758.tsv,c913787899d1325a31bdd5e07bf13e9dd8f0ad14e8ad1b1419be35159707827d,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764142-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764142-1920x1080-9000k.tsv,c0ad6cd383292b878ef38894726b8915425e180ec4cc90eac0aefa1d55f49983,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764148-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764148-1920x1080-9000k.tsv,c0ad6cd383292b878ef38894726b8915425e180ec4cc90eac0aefa1d55f49983,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764159-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764159-1920x1080-9000k.tsv,976ea3af41ba3d86403654eee804b2023220e411cf14e32a93d54c780041ab20,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764177-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764177-1920x1080-9000k.tsv,44f90313b62a66c3bfa6cedb3bfe113ca28ee2ad941ce64d6aa737c17d4af818,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764189-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764189-1920x1080-9000k.tsv,44f90313b62a66c3bfa6cedb3bfe113ca28ee2ad941ce64d6aa737c17d4af818,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764213-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764213-1920x1080-9000k.tsv,fe861617ffb7ccefda2c5ad6341b5ddebd010e00d88d223b653d37b16448a044,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764796-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764796-1920x1080-9000k.tsv,5aded917aa150291a0c50930c4c6dfcf04d2eff3a5417162ce7516f67afaa446,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764902-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764902-1920x1080-9000k.tsv,c5b8c319a447091f841d8c0a7085e6a58d754d92c884e05d98ccfa568140e26c,,
originals/War-Gov-PURSUE/release-03/videos/dod-111764959-1920x1080-9000k.mp4,complete,whisper,large-v3,mlx,,dod-111764959-1920x1080-9000k.tsv,6d31d6be22f58e6e54d5ce2e2d3d41c878922e9ed1c2321feb7df8f1f4913a02,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830004.mp4,complete,whisper,large-v3,mlx,,dod-111830004.tsv,1e7c01a6c3cc6791815697656cb9b123c7752e661bbc8d7053c1700b74272999,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830007.mp4,complete,whisper,large-v3,mlx,,dod-111830007.tsv,070509137a7abe2c7bbcec4e3740f7707ba09115ca9b63a2efae5dfa743eed9e,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830012.mp4,complete,whisper,large-v3,mlx,,dod-111830012.tsv,1022f54289556b9300ce8acaf3aee77284ea42041d9c159b45d339a3954c8b53,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830015.mp4,complete,whisper,large-v3,mlx,,dod-111830015.tsv,a5ee47a582dc5478448c1851275b934f6c66f1c5c68b83fcaeafd61c4bd8c3ce,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830020.mp4,complete,whisper,large-v3,mlx,,dod-111830020.tsv,fe861617ffb7ccefda2c5ad6341b5ddebd010e00d88d223b653d37b16448a044,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830027.mp4,complete,whisper,large-v3,mlx,,dod-111830027.tsv,0a76551ed7c97b21c752bcbb3a87b1a8e857f23f32bab9ff3ce62ec91b3d743b,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830028.mp4,complete,whisper,large-v3,mlx,,dod-111830028.tsv,2d5f9817ff2131f0a445a614c8998d50d51a5901c23c14b39095183079335132,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830030.mp4,complete,whisper,large-v3,mlx,,dod-111830030.tsv,714ff9f6fbf0d23b36d84b55c848e5604243937123d1718e288de8ab561bd369,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830034.mp4,complete,whisper,large-v3,mlx,,dod-111830034.tsv,88f007b4fc61cea46b7ecd28da7dcc880d8ebc421896031e6fa22c0cae637d14,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830041.mp4,complete,whisper,large-v3,mlx,,dod-111830041.tsv,02fafea5e615bb2be70e563c355a6fbd6562e91a2de7aaea3f10449a7fefba9a,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830058.mp4,complete,whisper,large-v3,mlx,,dod-111830058.tsv,0deac73e8142bd4740516fbd9ed218057a99e91da9c3c8fadadd6313d27ab67c,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830063.mp4,complete,whisper,large-v3,mlx,,dod-111830063.tsv,bc8aa5530cf28b3e6d83840e9f9c230d54cd1677399d2552e38c389c75e54df2,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830065.mp4,complete,whisper,large-v3,mlx,,dod-111830065.tsv,44aea77341e02118b92401819627943c3d38a50f6141d945d135fba926bb0a38,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830069.mp4,complete,whisper,large-v3,mlx,,dod-111830069.tsv,ffcd497485de163ed1c13e9311fe50cfba65b9860ebb3286520298cf3853e46f,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830075.mp4,complete,whisper,large-v3,mlx,,dod-111830075.tsv,44aea77341e02118b92401819627943c3d38a50f6141d945d135fba926bb0a38,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830080.mp4,complete,whisper,large-v3,mlx,,dod-111830080.tsv,d291dafd5ea8032268191a51a4f8e6e1231bb9a731090300115c665a890414f0,,
originals/War-Gov-PURSUE/release-04/videos/dod-111830085.mp4,complete,whisper,large-v3,mlx,,dod-111830085.tsv,c4e6a3a2545d77d39f27b47825efc672602f5ce3aea8b8dcb700416b9afe9203,,
